timestamp,readable_timestamp,provider_id,federation_id,computation_time,total_time,kafka_latency_ms,peak_memory_mb,cpu_percent,bytes_transmitted,dataset_name,status,lattice_size,encryption_time,serialization_time,network_time,service_discovery_time,key_exchange_time,key_verification_time,message_count,retry_count,strategy,threshold,context_sensitivity,node_count,federation_start_time
1749804756.569455,2025-06-13 09:52:36,ALM_1,fed_f18h3i6f,3.872398614883423,3.87264347076416,7.600545883178711,212.6875,0.0,84368,chess_example,completed,0,2.384185791015625e-06,0.00022029876708984375,0.0025358200073242188,0.0007009506225585938,0.002185344696044922,0.0007646083831787109,2,0,Unknown,0.5,0.2,1,1749804752.6881812
1749804756.5909686,2025-06-13 09:52:36,ALM_4,fed_f18h3i6f,3.895157814025879,3.895394802093506,7.584810256958008,212.77734375,0.0,81758,chess_example,completed,0,2.1457672119140625e-06,0.00023365020751953125,0.0020041465759277344,0.0014202594757080078,0.002466917037963867,0.0007853507995605469,2,0,Unknown,0.5,0.2,1,1749804752.686907
1749804756.6922634,2025-06-13 09:52:36,ALM_5,fed_f18h3i6f,3.9931414127349854,3.9933583736419678,7.953882217407227,218.60546875,0.0,89979,chess_example,completed,0,1.430511474609375e-06,0.0002384185791015625,0.0024650096893310547,0.0011348724365234375,0.0027475357055664062,0.0007607936859130859,2,0,Unknown,0.5,0.2,1,1749804752.6900556
1749773613.9906962,2025-06-13 01:13:33,ALM_2,fed_sqejiw8h,0.17719149589538574,0.2035200595855713,6.321430206298828,206.671875,0.0,1582,chess_example,completed,0,1.6689300537109375e-06,0.0001766681671142578,0.006396055221557617,0.006411552429199219,0.0816645622253418,0.005907297134399414,2,0,Unknown,0.5,0.2,1,1749773613.7644718
1749773614.0196674,2025-06-13 01:13:34,ALM_4,fed_sqejiw8h,0.19224190711975098,0.22887730598449707,6.3228607177734375,206.59375,0.0,1581,chess_example,completed,0,2.1457672119140625e-06,0.00012826919555664062,0.0059397220611572266,0.005840301513671875,0.09099745750427246,0.0008053779602050781,2,0,Unknown,0.5,0.2,1,1749773613.7627149
1749773614.0396998,2025-06-13 01:13:34,ALM_3,fed_sqejiw8h,0.14790034294128418,0.17400622367858887,6.305456161499023,206.28125,0.0,1581,chess_example,completed,0,1.1920928955078125e-06,0.0001926422119140625,0.005743741989135742,0.011079072952270508,0.0276947021484375,0.005688190460205078,2,0,Unknown,0.5,0.2,1,1749773613.8264072
1749773614.0644848,2025-06-13 01:13:34,ALM_1,fed_sqejiw8h,0.11976766586303711,0.17226362228393555,6.745815277099609,205.89453125,0.0,1584,chess_example,completed,0,9.5367431640625e-07,0.000392913818359375,0.006672382354736328,0.010763168334960938,0.03787422180175781,0.010843992233276367,2,0,Unknown,0.5,0.2,1,1749773613.8755264
1749773614.1128376,2025-06-13 01:13:34,ALM_5,fed_sqejiw8h,0.15239477157592773,0.16359543800354004,7.645368576049805,206.8359375,0.0,1581,chess_example,completed,0,2.1457672119140625e-06,0.00021719932556152344,0.006650209426879883,0.010772705078125,0.052875518798828125,0.010745763778686523,2,0,Unknown,0.5,0.2,1,1749773613.9033613
1749823602.6550634,2025-06-13 15:06:42,ALM_5,fed_j3ldajeh,0.004065036773681641,0.004349470138549805,2.8786659240722656,198.1640625,0.0,1576,RecordLink,completed,0,2.1457672119140625e-06,0.0001468658447265625,0.002394437789916992,0.0005202293395996094,0.001397848129272461,0.0005843639373779297,2,0,Unknown,0.5,0.2,1,1749823602.647098
1749823602.6599112,2025-06-13 15:06:42,ALM_2,fed_j3ldajeh,0.005230903625488281,0.005544185638427734,1.2290477752685547,198.14453125,0.0,1571,RecordLink,completed,0,1.9073486328125e-06,0.0001361370086669922,0.0009808540344238281,0.0011568069458007812,0.002938508987426758,0.0012664794921875,2,0,Unknown,0.5,0.2,1,1749823602.652163
