dataset_name,fraction,num_providers,type_partition,num_objects,num_attributes,density,context_sensitivity,threshold,global_stability,Runtime,CPU_Usage,RAM_Usage,RAM_Used
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.5,0.5,0.875,653.8426253795624,0.0,13.15,1.3540878295898438
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.6,0.5,0.8925000000000001,653.9783897399902,0.0,13.15,1.3540878295898438
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.7000000000000001,0.5,0.9530000000000001,654.1151654720306,0.0,13.15,1.3540840148925781
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.8,0.5,0.9,654.2579863071442,12.5,13.15,1.3540821075439453
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.9,0.5,0.8925000000000001,654.3942873477936,2.65,13.15,1.3540611267089844
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.1,0.8,0.8333333333333334,654.5271577835083,2.4,13.15,1.3540515899658203
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.2,0.8,0.9,654.6631815433502,0.0,13.15,1.3540420532226562
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.30000000000000004,0.8,1.0,654.8244178295135,2.4,13.15,1.3540382385253906
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.4,0.8,0.875,654.9612863063812,2.4,13.15,1.3540382385253906
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.5,0.8,0.9,655.0973474979401,2.4,13.15,1.3540382385253906
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.6,0.8,0.875,655.2327361106873,7.9,13.15,1.354278564453125
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.7000000000000001,0.8,0.9,655.3737280368805,2.5,13.15,1.354278564453125
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.8,0.8,0.9,655.5132946968079,0.0,13.15,1.3542709350585938
dataset_400_10_6_IID,0.5,10,IID,400,10,0.6,0.9,0.8,0.9,655.650120973587,11.9,13.15,1.3542613983154297
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.1,0.0,0.6778309525130002,655.7868332862854,2.65,13.15,1.3542499542236328
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.2,0.0,0.6270728205027781,655.9468705654144,2.4,13.15,1.3542003631591797
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.30000000000000004,0.0,0.6667971545363098,656.1076335906982,0.0,13.15,1.3541736602783203
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.4,0.0,0.583709565976619,656.2672748565674,10.0,13.15,1.354156494140625
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.5,0.0,0.6545675533911969,656.4292681217194,2.5,13.15,1.354116439819336
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.6,0.0,0.5698947672797455,656.5913560390472,2.4,13.15,1.3540897369384766
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.7000000000000001,0.0,0.6147725452474103,656.7530519962311,2.5,13.15,1.3540630340576172
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.8,0.0,0.6239013613455328,656.9329633712769,4.75,13.15,1.3540611267089844
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.9,0.0,0.5962270254335311,657.095451593399,0.0,13.15,1.354034423828125
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.1,0.5,1.0,657.2562942504883,7.5,13.15,1.354248046875
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.2,0.5,1.0,657.4123868942261,2.65,13.15,1.3542366027832031
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.30000000000000004,0.5,0.9464285714285714,657.5631487369537,0.0,13.15,1.3542366027832031
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.4,0.5,0.9247448979591837,657.7130968570709,0.0,13.15,1.3542366027832031
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.5,0.5,0.9285714285714286,657.8637251853943,5.0,13.15,1.3542366027832031
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.6,0.5,0.9285714285714286,658.0128445625305,0.0,13.15,1.3542366027832031
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.7000000000000001,0.5,1.0,658.1636488437653,2.4,13.15,1.3541736602783203
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.8,0.5,0.9166666666666666,658.3185720443726,7.5,13.15,1.3541736602783203
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.9,0.5,0.8978775510204082,658.4854366779327,0.0,13.15,1.3541622161865234
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.1,0.8,0.9166666666666666,658.6374099254608,0.0,13.15,1.3541622161865234
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.2,0.8,1.0,658.7865762710571,0.0,13.15,1.3541622161865234
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.30000000000000004,0.8,0.9166666666666666,658.9534070491791,5.0,13.15,1.3541526794433594
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.4,0.8,1.0,659.1039860248566,0.0,13.15,1.3541393280029297
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.5,0.8,1.0,659.2543079853058,0.0,13.15,1.3541316986083984
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.6,0.8,0.9166666666666666,659.4151849746704,5.0,13.15,1.3541316986083984
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.7000000000000001,0.8,1.0,659.5660405158997,0.0,13.15,1.3541316986083984
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.8,0.8,1.0,659.7169513702393,0.0,13.15,1.3541278839111328
dataset_400_10_6_IID,0.75,10,IID,400,10,0.6,0.9,0.8,0.9166666666666666,659.86980676651,0.0,13.15,1.3541145324707031
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.1,0.0,0.7739513992306953,660.026612997055,2.5,13.15,1.354104995727539
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.2,0.0,0.821551393995098,660.1627106666565,0.0,13.15,1.354095458984375
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.30000000000000004,0.0,0.8441292799335961,660.2970039844513,7.15,13.15,1.3544387817382812
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.4,0.0,0.7454640575652055,660.4401106834412,4.75,13.15,1.3545455932617188
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.5,0.0,0.8076421180993415,660.577112197876,2.4,13.15,1.3545455932617188
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.6,0.0,0.8582502793423223,660.7140471935272,0.0,13.15,1.3545455932617188
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.7000000000000001,0.0,0.7940374631582685,660.8566977977753,0.0,13.15,1.3545455932617188
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.8,0.0,0.7575199345561011,661.0043954849243,5.0,13.15,1.3545455932617188
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.9,0.0,0.8157710806697107,661.1438105106354,0.0,13.15,1.354482650756836
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.1,0.5,1.0,661.2797086238861,2.4,13.2,1.3546028137207031
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.2,0.5,0.8852040816326531,661.4118618965149,7.9,13.15,1.3545665740966797
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.30000000000000004,0.5,0.8571428571428571,661.5584371089935,44.75,13.2,1.3551654815673828
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.4,0.5,0.9131944444444443,661.734584569931,40.5,13.2,1.3551578521728516
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.5,0.5,0.9,661.8680443763733,2.4,13.2,1.3551483154296875
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.6,0.5,1.0,662.008091211319,5.0,13.2,1.3551445007324219
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.7000000000000001,0.5,0.9097222222222222,662.1392676830292,15.8,13.2,1.3572978973388672
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.8,0.5,0.9583333333333334,662.2938446998596,30.0,13.2,1.3574161529541016
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.9,0.5,0.9097222222222223,662.447690486908,32.5,13.2,1.3596839904785156
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.1,0.8,0.9,662.6312992572784,26.2,13.2,1.35992431640625
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.2,0.8,1.0,662.784104347229,32.5,13.2,1.3599224090576172
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.30000000000000004,0.8,1.0,662.9388020038605,26.3,13.2,1.3599128723144531
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.4,0.8,0.9,663.0874121189117,32.5,13.2,1.3599014282226562
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.5,0.8,1.0,663.2398052215576,26.2,13.2,1.3598918914794922
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.6,0.8,0.9,663.3930702209473,35.0,13.25,1.362630844116211
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.7000000000000001,0.8,1.0,663.558299779892,31.8,13.25,1.366476058959961
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.8,0.8,1.0,663.7116513252258,30.55,13.25,1.3667163848876953
dataset_400_15_2_IID,0.5,10,IID,400,15,0.2,0.9,0.8,1.0,663.8672471046448,30.55,13.15,1.351919174194336
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.1,0.0,0.7121886664673752,664.0160677433014,41.2,13.15,1.351919174194336
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.2,0.0,0.6617072021116138,664.2418687343597,33.35,13.15,1.3520393371582031
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.30000000000000004,0.0,0.7170116686072172,664.4330747127533,33.35,13.15,1.352121353149414
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.4,0.0,0.7591960974462958,664.6307892799377,37.5,13.15,1.35272216796875
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.5,0.0,0.7235080701810026,664.7824070453644,0.0,13.15,1.3528251647949219
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.6,0.0,0.761687650131823,664.9369056224823,2.4,13.15,1.3528251647949219
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.7000000000000001,0.0,0.7712413733609386,665.0873699188232,0.0,13.15,1.3528251647949219
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.8,0.0,0.7422903911564624,665.252941608429,7.9,13.15,1.3528003692626953
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.9,0.0,0.7610396832071769,665.4039075374603,6.8,13.15,1.352752685546875
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.1,0.5,0.9375,665.561229467392,2.5,13.15,1.3527259826660156
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.2,0.5,1.0,665.7051227092743,7.5,13.15,1.3527259826660156
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.30000000000000004,0.5,0.93359375,665.8499028682709,2.5,13.15,1.3527164459228516
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.4,0.5,1.0,665.9952266216278,0.0,13.15,1.3526802062988281
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.5,0.5,0.9375,666.1407124996185,2.4,13.15,1.352670669555664
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.6,0.5,0.93359375,666.2853808403015,2.65,13.15,1.352670669555664
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.7000000000000001,0.5,0.935546875,666.4279310703278,2.4,13.15,1.3526477813720703
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.8,0.5,0.9375,666.5752897262573,5.0,13.15,1.3526344299316406
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.9,0.5,0.9375,666.7200691699982,0.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.1,0.8,1.0,666.865748167038,0.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.2,0.8,0.9285714285714286,667.0128800868988,0.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.30000000000000004,0.8,0.9166666666666666,667.1586544513702,0.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.4,0.8,0.9285714285714286,667.3043487071991,5.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.5,0.8,1.0,667.4491627216339,0.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.6,0.8,0.9826839826839827,667.5968170166016,5.0,13.15,1.3526248931884766
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.7000000000000001,0.8,1.0,667.7413306236267,9.5,13.15,1.35272216796875
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.8,0.8,1.0,667.8875329494476,0.0,13.15,1.35272216796875
dataset_400_15_2_IID,0.75,10,IID,400,15,0.2,0.9,0.8,1.0,668.0331728458405,0.0,13.15,1.3527183532714844
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.1,0.0,0.796575950358688,668.1792454719543,0.0,13.15,1.3527183532714844
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.2,0.0,0.7410857571184484,668.3285403251648,7.15,13.15,1.3527050018310547
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.30000000000000004,0.0,0.7879525071164795,668.6235420703888,2.65,13.15,1.3526630401611328
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.4,0.0,0.8189620129689615,668.7684397697449,5.25,13.15,1.3526611328125
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.5,0.0,0.778549253794561,668.9154262542725,2.4,13.15,1.352651596069336
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.6,0.0,0.7243088474356919,669.062046289444,0.0,13.15,1.352651596069336
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.7000000000000001,0.0,0.7467086594222293,669.2091181278229,0.0,13.15,1.352630615234375
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.8,0.0,0.7098717577186195,669.354730129242,7.9,13.15,1.352609634399414
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.9,0.0,0.8735932299395567,669.5025732517242,0.0,13.15,1.3525924682617188
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.1,0.5,1.0,669.6606180667877,0.0,13.15,1.352590560913086
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.2,0.5,0.8981200000000001,669.8010427951813,5.0,13.15,1.3526020050048828
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.30000000000000004,0.5,0.90625,669.9390580654144,0.0,13.15,1.3526058197021484
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.4,0.5,1.0,670.0792574882507,0.0,13.15,1.3526077270507812
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.5,0.5,1.0,670.2199783325195,0.0,13.15,1.3526077270507812
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.6,0.5,1.0,670.3562679290771,4.75,13.15,1.3526115417480469
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.7000000000000001,0.5,0.9161666666666667,670.4953603744507,2.5,13.15,1.3526115417480469
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.8,0.5,1.0,670.6368372440338,5.0,13.15,1.3526115417480469
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.9,0.5,0.925,670.7754783630371,0.0,13.15,1.3526115417480469
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.1,0.8,0.9,670.9322879314423,5.25,13.15,1.3526134490966797
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.2,0.8,0.8896599999999999,671.0744323730469,0.0,13.15,1.3525886535644531
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.30000000000000004,0.8,0.9,671.2127223014832,0.0,13.15,1.3525867462158203
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.4,0.8,0.9,671.3588745594025,9.1,13.15,1.3525867462158203
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.5,0.8,0.89624,671.5058641433716,0.0,13.15,1.3525829315185547
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.6,0.8,0.9,671.6455090045929,2.65,13.15,1.3525829315185547
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.7000000000000001,0.8,0.875,671.7856874465942,0.0,13.15,1.3525829315185547
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.8,0.8,1.0,671.9259321689606,5.0,13.15,1.3525829315185547
dataset_400_15_4_IID,0.5,10,IID,400,15,0.4,0.9,0.8,1.0,672.0653259754181,2.5,13.15,1.352823257446289
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.1,0.0,0.6756791119771048,672.2034094333649,0.0,13.15,1.352823257446289
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.2,0.0,0.6553333364439616,672.3728141784668,0.0,13.15,1.352804183959961
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.30000000000000004,0.0,0.6777529229594959,672.5698773860931,0.0,13.15,1.3527984619140625
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.4,0.0,0.6794553555276382,672.7479736804962,0.0,13.15,1.3529167175292969
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.5,0.0,0.6143126806095102,672.914027929306,0.0,13.15,1.3529167175292969
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.6,0.0,0.6769457143107127,673.1216523647308,0.0,13.15,1.352914810180664
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.7000000000000001,0.0,0.6717797853094405,673.2875277996063,0.0,13.15,1.3529186248779297
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.8,0.0,0.6751435402679654,673.455780506134,2.5,13.15,1.3530292510986328
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.9,0.0,0.7912101719141249,673.6307499408722,10.0,13.15,1.3530311584472656
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.1,0.5,0.8520408163265306,673.7975988388062,0.0,13.15,1.3530311584472656
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.2,0.5,0.9285714285714286,673.94953083992,0.0,13.15,1.3530445098876953
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.30000000000000004,0.5,0.9375,674.1059510707855,7.15,13.15,1.353048324584961
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.4,0.5,0.9345703125,674.2581195831299,0.0,13.15,1.3530502319335938
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.5,0.5,0.9375,674.4131441116333,2.4,13.15,1.3530292510986328
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.6,0.5,1.0,674.5697209835052,7.15,13.15,1.3530292510986328
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.7000000000000001,0.5,0.890625,674.7227811813354,31.6,13.25,1.3628826141357422
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.8,0.5,0.9247448979591837,674.9184234142303,27.5,13.15,1.3538627624511719
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.9,0.5,0.9285714285714286,675.1078159809113,31.6,13.2,1.3595104217529297
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.1,0.8,0.9140555555555556,675.2952787876129,25.0,13.2,1.3595104217529297
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.2,0.8,0.9285714285714286,675.4832508563995,27.5,13.2,1.3595027923583984
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.30000000000000004,0.8,1.0,675.6861579418182,32.5,13.2,1.3595027923583984
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.4,0.8,1.0,675.8874950408936,27.5,13.25,1.3617725372314453
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.5,0.8,1.0,676.0730311870575,26.3,13.25,1.3656024932861328
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.6,0.8,0.9285714285714286,676.2893571853638,31.6,13.2,1.3601932525634766
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.7000000000000001,0.8,1.0,676.4835095405579,31.6,13.2,1.3606758117675781
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.8,0.8,0.9250510204081633,676.6748054027557,44.45,13.2,1.3607826232910156
dataset_400_15_4_IID,0.75,10,IID,400,15,0.4,0.9,0.8,0.9865714285714287,676.8781733512878,30.0,13.25,1.3613147735595703
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.1,0.0,0.6752387447889336,677.0671284198761,30.0,13.25,1.3615894317626953
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.2,0.0,0.6529647884933476,677.2527554035187,37.5,13.25,1.3615760803222656
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.30000000000000004,0.0,0.6000434075314856,677.4219417572021,2.5,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.4,0.0,0.6401394687120292,677.5807018280029,2.5,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.5,0.0,0.6449775751576728,677.7333590984344,4.75,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.6,0.0,0.6858466781939421,677.8987443447113,2.4,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.7000000000000001,0.0,0.6819772254125137,678.0538728237152,0.0,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.8,0.0,0.6425536052572747,678.2093341350555,7.5,13.25,1.3615665435791016
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.9,0.0,0.6629693533590593,678.3638727664948,2.5,13.25,1.3615379333496094
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.1,0.5,0.8925000000000001,678.5175807476044,0.0,13.25,1.3615379333496094
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.2,0.5,0.9062000000000001,678.6675398349762,0.0,13.25,1.3615570068359375
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.30000000000000004,0.5,0.8228888888888889,678.8315660953522,15.0,13.25,1.361562728881836
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.4,0.5,0.9765,678.9756851196289,0.0,13.25,1.3615646362304688
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.5,0.5,1.0,679.1220290660858,0.0,13.25,1.3615646362304688
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.6,0.5,0.875,679.26904463768,5.0,13.25,1.3615646362304688
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.7000000000000001,0.5,0.9,679.4169509410858,0.0,13.25,1.361562728881836
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.8,0.5,0.9,679.5672254562378,0.0,13.25,1.3615703582763672
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.9,0.5,0.9,679.7156002521515,0.0,13.25,1.3615703582763672
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.1,0.8,1.0,679.8667135238647,15.8,13.25,1.3615703582763672
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.2,0.8,1.0,680.0151896476746,2.4,13.25,1.3615703582763672
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.30000000000000004,0.8,1.0,680.1641364097595,0.0,13.25,1.3615703582763672
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.4,0.8,0.8333333333333334,680.312301158905,10.0,13.25,1.361572265625
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.5,0.8,0.869125,680.4639987945557,0.0,13.25,1.3615684509277344
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.6,0.8,0.875,680.6107430458069,0.0,13.25,1.3615684509277344
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.7000000000000001,0.8,0.8793200000000001,680.759209394455,2.5,13.25,1.3615684509277344
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.8,0.8,0.8162500000000001,680.9053611755371,11.9,13.25,1.3615684509277344
dataset_400_15_6_IID,0.5,10,IID,400,15,0.6,0.9,0.8,1.0,681.05406498909,0.0,13.25,1.3615493774414062
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.1,0.0,0.6757240914668875,681.2020215988159,0.0,13.25,1.3615493774414062
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.2,0.0,0.5715602707644455,681.3800759315491,4.75,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.30000000000000004,0.0,0.5872511573562114,681.560667514801,0.0,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.4,0.0,0.5335170491207823,681.7404441833496,0.0,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.5,0.0,0.5833533986058721,681.9220190048218,10.55,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.6,0.0,0.6030177578134904,682.1053066253662,0.0,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.7000000000000001,0.0,0.570105207001124,682.2866773605347,2.5,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.8,0.0,0.6937158513720585,682.4998216629028,5.0,13.25,1.3615169525146484
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.9,0.0,0.5469315232170077,682.6758210659027,0.0,13.25,1.3615150451660156
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.1,0.5,1.0,682.8555593490601,0.0,13.25,1.3615131378173828
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.2,0.5,0.9114583333333334,683.057948589325,5.0,13.25,1.3615379333496094
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.30000000000000004,0.5,0.899795918367347,683.2202196121216,2.4,13.25,1.3615264892578125
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.4,0.5,0.8996944444444445,683.3836579322815,0.0,13.25,1.3615188598632812
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.5,0.5,0.8720625,683.546436548233,7.5,13.25,1.3615188598632812
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.6,0.5,0.9932857142857142,683.7155170440674,0.0,13.25,1.3615188598632812
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.7000000000000001,0.5,0.9375,683.8879857063293,2.4,13.25,1.3615188598632812
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.8,0.5,0.8711734693877551,684.0714383125305,5.0,13.25,1.3615169525146484
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.9,0.5,0.9141836734693877,684.233074426651,0.0,13.25,1.3615169525146484
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.1,0.8,1.0,684.3983373641968,0.0,13.25,1.3614997863769531
dataset_400_15_6_IID,0.75,10,IID,400,15,0.6,0.2,0.8,0.9,684.5652987957001,2.65,13.25,1.361501693725586
