CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
2.5,2.5,7.65,15.4,15.4,15.5,1.6380786895751953,1.6380786895751953,1.64935302734375,41.166253089904785,451.37645721435547,0.3,mushroom,0.5,0,10,41.16621661186218,0.5,IID
5.25,5.25,7.65,15.5,15.5,15.5,1.6476879119873047,1.6476879119873047,1.64935302734375,37.69604563713074,451.37645721435547,0.4,mushroom,0.5,0,10,37.69600796699524,0.5,IID
2.5,2.5,7.65,15.55,15.55,15.5,1.6522254943847656,1.6522254943847656,1.64935302734375,43.4727840423584,451.37645721435547,0.5,mushroom,0.5,0,10,43.47274112701416,0.5,IID
9.2,9.2,7.65,15.6,15.6,15.5,1.6585712432861328,1.6585712432861328,1.64935302734375,42.316192388534546,451.37645721435547,0.6,mushroom,0.5,0,10,42.31615447998047,0.5,IID
0,0,7.65,15.6,15.6,15.5,1.6585502624511719,1.6585502624511719,1.64935302734375,37.11557126045227,451.37645721435547,0.7,mushroom,0.5,0,10,37.115533113479614,0.5,IID
5,5,7.65,15.6,15.6,15.5,1.6582069396972656,1.6582069396972656,1.64935302734375,40.59945821762085,451.37645721435547,0.8,mushroom,0.5,0,10,40.59941554069519,0.5,IID
2.5,2.5,7.65,15.6,15.6,15.5,1.6601619720458984,1.6601619720458984,1.64935302734375,42.34703469276428,451.37645721435547,0.9,mushroom,0.5,0,10,42.346997022628784,0.5,IID
4.9,4.9,7.65,12.899999999999999,12.899999999999999,15.5,1.3172225952148438,1.3172225952148438,1.64935302734375,65.63335680961609,451.37645721435547,0.1,mushroom,0.75,0.3672334927756544,10,65.63110065460205,0,IID
2.5,2.5,7.65,10.149999999999999,10.149999999999999,15.5,0.9699211120605469,0.9699211120605469,1.64935302734375,62.230417251586914,451.37645721435547,0.2,mushroom,0.75,0.36347678252585336,10,62.22904944419861,0,IID
2.5,2.5,7.65,10.2,10.2,15.5,0.9773845672607422,0.9773845672607422,1.64935302734375,66.4173231124878,451.37645721435547,0.3,mushroom,0.75,0.3653380909036059,10,66.41588377952576,0,IID
